head_entity_id,tail_entity_id,relation
E0079472,E0046202,Head가 Tail을 고발함. (Accuses)
E0079472,E0061774,Head가 Tail을 고발함. (Accuses)
E0079472,E0028820,Head가 Tail에게 지시함. (Commands)
E0079472,E0028820,Head가 Tail을 고발함. (Accuses)
E0031729,E0018366,Head가 Tail에게 도움을 요청함. (Asks for help)
E0031729,E0061774,Head가 Tail에게 도움을 요청함. (Asks for help)
E0031729,E0028820,Head가 Tail에게 도움을 요청함. (Asks for help)
E0018366,E0045588,Head가 Tail에게 도움을 요청함. (Asks for help)
E0018366,E0031729,해당 개체의 자녀 (child)
E0061774,E0028820,Head가 Tail을 고발함. (Accuses)
E0028820,E0045588,Head가 Tail을 고발함. (Accuses)
E0028820,E0079472,Head가 Tail을 고발함. (Accuses)
E0028820,E0061774,Head가 Tail을 고발함. (Accuses)
E0052529,E0021876,Head가 Tail에게 보고함 (Reports to)
E0052529,E0041740,Head가 Tail을 비난함. (Blames)
E0021876,E0052529,Head가 Tail에게 보고함 (Reports to)
E0021876,E0041740,Head가 Tail에게 보고함 (Reports to)
E0022905,E0021876,Head가 Tail에게 보고함 (Reports to)
E0043842,E0021876,Head가 Tail을 고발함. (Accuses)
E0043842,E0022905,Head가 Tail을 고발함. (Accuses)
E0043842,E0041740,Head가 Tail을 고발함. (Accuses)
E0041740,E0052529,Head가 Tail에게 지시함. (Commands)
E0041740,E0021876,Head가 Tail에게 보고함 (Reports to)
E0041484,E0041740,Head가 Tail에게 지시함. (Commands)
E0041740,E0041484,Head가 Tail에게 지시함. (Commands)
E0022905,E0012812,Head가 Tail에게 지시함. (Commands)
E0022905,E0041740,Head가 Tail에게 지시함. (Commands)
E0022905,E0050784,Head가 Tail에게 지시함. (Commands)
E0012812,E0022905,Head가 Tail에게 지시함. (Commands)
E0012812,E0041740,Head가 Tail에게 지시함. (Commands)
E0012812,E0028603,Head가 Tail에게 지시함. (Commands)
E0012812,E0050784,Head가 Tail에게 지시함. (Commands)
E0041740,E0022905,Head가 Tail에게 지시함. (Commands)
E0041740,E0012812,Head가 Tail에게 지시함. (Commands)
E0041740,E0050784,Head가 Tail에게 지시함. (Commands)
E0028603,E0022905,Head가 Tail에게 지시함. (Commands)
E0028603,E0022905,Head가 Tail에게 보고함 (Reports to)
E0028603,E0012812,Head가 Tail에게 지시함. (Commands)
E0028603,E0041740,Head가 Tail에게 보고함 (Reports to)
E0028603,E0050784,Head가 Tail에게 지시함. (Commands)
E0028603,E0050784,Head가 Tail에게 보고함 (Reports to)
E0050784,E0022905,Head가 Tail에게 지시함. (Commands)
E0050784,E0022905,Head가 Tail에게 보고함 (Reports to)
E0050784,E0012812,Head가 Tail에게 지시함. (Commands)
E0050784,E0041740,Head가 Tail에게 지시함. (Commands)
E0050784,E0041740,Head가 Tail에게 보고함 (Reports to)
E0050684,E0041740,Head가 Tail을 믿음. (Trusts)
E0032600,E0060346,Head가 Tail에게 지시함. (Commands)
E0032600,E0021346,Head가 Tail에게 지시함. (Commands)
E0060346,E0032600,Head가 Tail에게 보고함 (Reports to)
E0021346,E0032600,Head가 Tail에게 지시함. (Commands)
E0052754,E0050662,Head가 Tail에게 지시함. (Commands)
E0052754,E0041800,Head가 Tail에게 지시함. (Commands)
E0052754,E0041724,Head가 Tail에게 지시함. (Commands)
E0052754,E0033352,Head가 Tail에게 지시함. (Commands)
E0052754,E0050312,Head가 Tail에게 지시함. (Commands)
E0007097,E0052754,Head가 Tail에게 지시함. (Commands)
E0007097,E0050662,Head가 Tail에게 지시함. (Commands)
E0007097,E0041800,Head가 Tail에게 지시함. (Commands)
E0007097,E0041724,Head가 Tail에게 지시함. (Commands)
E0007097,E0033352,Head가 Tail에게 지시함. (Commands)
E0007097,E0050312,Head가 Tail에게 지시함. (Commands)
E0050662,E0007097,Head가 Tail에게 지시함. (Commands)
E0050662,E0041800,Head가 Tail에게 지시함. (Commands)
E0041800,E0052754,Head가 Tail에게 지시함. (Commands)
E0041800,E0007097,Head가 Tail에게 지시함. (Commands)
E0041800,E0050662,Head가 Tail에게 지시함. (Commands)
E0041800,E0041724,Head가 Tail에게 지시함. (Commands)
E0041800,E0033352,Head가 Tail에게 지시함. (Commands)
E0041800,E0050312,Head가 Tail에게 지시함. (Commands)
E0041724,E0052754,Head가 Tail에게 지시함. (Commands)
E0041724,E0041800,Head가 Tail에게 지시함. (Commands)
E0041724,E0033352,Head가 Tail에게 지시함. (Commands)
E0041724,E0050312,Head가 Tail에게 지시함. (Commands)
E0033352,E0052754,Head가 Tail에게 지시함. (Commands)
E0033352,E0007097,Head가 Tail에게 지시함. (Commands)
E0033352,E0050662,Head가 Tail에게 지시함. (Commands)
E0033352,E0041800,Head가 Tail에게 지시함. (Commands)
E0033352,E0041724,Head가 Tail에게 지시함. (Commands)
E0033352,E0050312,Head가 Tail에게 지시함. (Commands)
E0050312,E0052754,Head가 Tail에게 지시함. (Commands)
E0050312,E0050662,Head가 Tail에게 지시함. (Commands)
E0050312,E0041800,Head가 Tail을 고발함. (Accuses)
E0050312,E0041724,Head가 Tail에게 지시함. (Commands)
E0050662,E0042299,Head가 Tail을 무시함. (Ignores)
E0050662,E0043842,Head가 Tail을 고발함. (Accuses)
E0050662,E0054067,Head가 Tail을 고발함. (Accuses)
E0050662,E0027722,Head가 Tail을 무시함. (Ignores)
E0042299,E0050662,Head가 Tail을 고발함. (Accuses)
E0042299,E0043842,Head가 Tail을 고발함. (Accuses)
E0061774,E0054067,Head가 Tail을 고발함. (Accuses)
E0061774,E0050493,Head가 Tail을 도와줌. (Helps)
E0043842,E0050662,Head가 Tail을 고발함. (Accuses)
E0043842,E0042299,Head가 Tail을 고발함. (Accuses)
E0043842,E0054067,Head가 Tail을 고발함. (Accuses)
E0043842,E0050493,Head가 Tail을 고발함. (Accuses)
E0054067,E0050662,Head가 Tail을 고발함. (Accuses)
E0054067,E0042299,Head가 Tail을 고발함. (Accuses)
E0054067,E0061774,Head가 Tail을 고발함. (Accuses)
E0054067,E0043842,Head가 Tail을 고발함. (Accuses)
E0054067,E0050493,Head가 Tail을 고발함. (Accuses)
E0054067,E0027722,Head가 Tail을 고발함. (Accuses)
E0050493,E0061774,Head가 Tail을 무시함. (Ignores)
E0050493,E0054067,Head가 Tail을 고발함. (Accuses)
E0050493,E0027722,Head가 Tail을 무시함. (Ignores)
E0027722,E0050662,Head가 Tail을 비난함. (Blames)
E0027722,E0061774,Head가 Tail을 비난함. (Blames)
E0027722,E0043842,Head가 Tail을 고발함. (Accuses)
E0027722,E0054067,Head가 Tail을 고발함. (Accuses)
E0052754,E0033897,Head가 Tail을 고발함. (Accuses)
E0052754,E0021876,Head가 Tail을 고발함. (Accuses)
E0052754,E0061970,Head가 Tail을 고발함. (Accuses)
E0052754,E0020849,Head가 Tail을 고발함. (Accuses)
E0033897,E0052754,Head가 Tail을 고발함. (Accuses)
E0033897,E0021876,Head가 Tail을 고발함. (Accuses)
E0033897,E0020849,Head가 Tail을 고발함. (Accuses)
E0033897,E0030855,Head가 Tail을 고발함. (Accuses)
E0033897,E0030726,Head가 Tail을 고발함. (Accuses)
E0021876,E0052754,Head가 Tail을 고발함. (Accuses)
E0021876,E0033897,Head가 Tail을 고발함. (Accuses)
E0021876,E0020849,Head가 Tail을 고발함. (Accuses)
E0021876,E0030855,Head가 Tail을 고발함. (Accuses)
E0021876,E0030726,Head가 Tail을 고발함. (Accuses)
E0061970,E0052754,Head가 Tail을 고발함. (Accuses)
E0061970,E0030855,Head가 Tail을 도와줌. (Helps)
E0061970,E0030726,Head가 Tail을 도와줌. (Helps)
E0020849,E0021876,Head가 Tail을 고발함. (Accuses)
E0020849,E0030726,Head가 Tail을 고발함. (Accuses)
E0030855,E0052754,Head가 Tail을 고발함. (Accuses)
E0030855,E0033897,Head가 Tail을 고발함. (Accuses)
E0030855,E0021876,Head가 Tail을 고발함. (Accuses)
E0030855,E0061970,Head가 Tail에게 지시함. (Commands)
E0030855,E0020849,Head가 Tail을 고발함. (Accuses)
E0030855,E0030726,Head가 Tail을 고발함. (Accuses)
E0030726,E0052754,Head가 Tail을 고발함. (Accuses)
E0030726,E0033897,Head가 Tail을 고발함. (Accuses)
E0030726,E0021876,Head가 Tail을 고발함. (Accuses)
E0030726,E0061970,Head가 Tail을 도와줌. (Helps)
E0030726,E0020849,Head가 Tail을 고발함. (Accuses)
E0030726,E0030855,Head가 Tail을 고발함. (Accuses)
E0032901,E0065208,Head가 Tail의 가족임. (Family)
E0061970,E0065208,Head가 Tail에게 지시함. (Commands)
E0065208,E0010138,Head가 Tail의 가족임. (Family)
E0010138,E0065208,Head가 Tail의 가족임. (Family)
E0043842,E0042396,Head가 Tail을 고발함. (Accuses)
E0043842,E0026429,Head가 Tail을 고발함. (Accuses)
E0043842,E0043541,Head가 Tail을 고발함. (Accuses)
E0042396,E0043842,Head가 Tail에게 보고함 (Reports to)
E0042396,E0026429,Head가 Tail에게 지시함. (Commands)
E0042396,E0043541,Head가 Tail에게 지시함. (Commands)
E0026429,E0043842,Head가 Tail에게 보고함 (Reports to)
E0026429,E0043541,Head가 Tail에게 보고함 (Reports to)
E0043541,E0043842,Head가 Tail에게 보고함 (Reports to)
E0043541,E0042396,Head가 Tail에게 보고함 (Reports to)
E0043541,E0026429,Head가 Tail에게 보고함 (Reports to)
E0062055,E0046202,Head가 Tail에게 지시함. (Commands)
E0062055,E0045644,Head가 Tail에게 지시함. (Commands)
E0046202,E0062055,Head가 Tail에게 지시함. (Commands)
E0046202,E0045644,Head가 Tail에게 지시함. (Commands)
E0045644,E0062055,Head가 Tail에게 지시함. (Commands)
E0045644,E0046202,Head가 Tail에게 지시함. (Commands)
E0044900,E0027201,Head가 Tail에게 지시함. (Commands)
E0027201,E0044900,Head가 Tail에게 지시함. (Commands)
E0043541,E0043471,Head가 Tail에게 보고함 (Reports to)
E0043541,E0027559,Head가 Tail을 비난함. (Blames)
E0027559,E0033244,Head가 Tail에게 지시함. (Commands)
E0032268,E0041685,Head가 Tail에게 도움을 요청함. (Asks for help)
E0044900,E0032268,Head가 Tail에게 지시함. (Commands)
E0044900,E0072010,Head가 Tail에게 지시함. (Commands)
E0044900,E0041685,Head가 Tail에게 지시함. (Commands)
E0072010,E0032268,Head가 Tail에게 지시함. (Commands)
E0072010,E0044900,Head가 Tail에게 지시함. (Commands)
E0072010,E0011015,Head가 Tail에게 지시함. (Commands)
E0072010,E0041685,Head가 Tail에게 지시함. (Commands)
E0041685,E0032268,Head가 Tail에게 지시함. (Commands)
E0032268,E0010683,Head가 Tail에게 지시함. (Commands)
E0010683,E0032268,Head가 Tail에게 지시함. (Commands)
E0032268,E0002272,Head가 Tail에게 지시함. (Commands)
E0032268,E0047393,Head가 Tail에게 지시함. (Commands)
E0032268,E0065302,Head가 Tail에게 지시함. (Commands)
E0002272,E0032268,Head가 Tail에게 지시함. (Commands)
E0002272,E0047393,Head가 Tail에게 지시함. (Commands)
E0047393,E0032268,Head가 Tail에게 지시함. (Commands)
E0065302,E0032268,Head가 Tail에게 지시함. (Commands)
E0065302,E0002272,Head가 Tail에게 지시함. (Commands)
E0032268,E0046202,Head가 Tail에게 지시함. (Commands)
E0032268,E0065300,Head가 Tail에게 지시함. (Commands)
E0032268,E0042014,Head가 Tail에게 지시함. (Commands)
E0032268,E0053040,Head가 Tail에게 지시함. (Commands)
E0046202,E0032268,Head가 Tail을 도와줌. (Helps)
E0046202,E0065300,Head가 Tail에게 지시함. (Commands)
E0046202,E0042014,Head가 Tail에게 지시함. (Commands)
E0046202,E0053040,Head가 Tail에게 지시함. (Commands)
E0065300,E0032268,Head가 Tail에게 지시함. (Commands)
E0065300,E0046202,Head가 Tail을 고발함. (Accuses)
E0065300,E0042014,Head가 Tail에게 도움을 요청함. (Asks for help)
E0042014,E0032268,Head가 Tail에게 지시함. (Commands)
E0042014,E0046202,Head가 Tail을 고발함. (Accuses)
E0042014,E0065300,Head가 Tail에게 지시함. (Commands)
E0042014,E0053040,Head가 Tail에게 지시함. (Commands)
E0053040,E0032268,Head가 Tail에게 지시함. (Commands)
E0053040,E0065300,Head가 Tail에게 지시함. (Commands)
E0053040,E0042014,Head가 Tail에게 도움을 요청함. (Asks for help)
E0021031,E0065302,Head가 Tail에게 지시함. (Commands)
E0065302,E0050662,Head가 Tail에게 지시함. (Commands)
E0065302,E0021031,Head가 Tail에게 지시함. (Commands)
E0065302,E0046041,Head가 Tail에게 지시함. (Commands)
E0046041,E0050662,Head가 Tail에게 지시함. (Commands)
E0050662,E0046041,Head가 Tail에게 지시함. (Commands)
E0050662,E0079736,Head가 Tail에게 지시함. (Commands)
E0046041,E0050662,Head가 Tail에게 지시함. (Commands)
E0046041,E0079736,Head가 Tail에게 지시함. (Commands)
E0079736,E0050662,Head가 Tail에게 지시함. (Commands)
E0079736,E0046041,Head가 Tail에게 지시함. (Commands)
E0012902,E0065302,Head가 Tail에게 도움을 요청함. (Asks for help)
E0012902,E0044634,Head가 Tail에게 도움을 요청함. (Asks for help)
E0012902,E0037871,Head가 Tail에게 도움을 요청함. (Asks for help)
E0065302,E0043926,Head가 Tail을 비난함. (Blames)
E0065302,E0044634,Head가 Tail을 비난함. (Blames)
E0043926,E0012902,Head가 Tail을 무시함. (Ignores)
E0043926,E0065302,Head가 Tail을 비난함. (Blames)
E0043926,E0044634,Head가 Tail을 비난함. (Blames)
E0043926,E0037871,Head가 Tail을 비난함. (Blames)
E0044634,E0012902,Head가 Tail을 도와줌. (Helps)
E0044634,E0043926,Head가 Tail을 비난함. (Blames)
E0037871,E0065302,Head가 Tail을 비난함. (Blames)
E0037871,E0043926,Head가 Tail을 무시함. (Ignores)
E0032268,E0050662,Head가 Tail에게 지시함. (Commands)
E0032268,E0055191,Head가 Tail에게 지시함. (Commands)
E0032268,E0010212,Head가 Tail에게 지시함. (Commands)
E0050662,E0032268,Head가 Tail에게 지시함. (Commands)
E0050662,E0055191,Head가 Tail에게 지시함. (Commands)
E0050662,E0010212,Head가 Tail에게 지시함. (Commands)
E0055191,E0032268,Head가 Tail에게 지시함. (Commands)
E0055191,E0050662,Head가 Tail에게 지시함. (Commands)
E0055191,E0010212,Head가 Tail에게 지시함. (Commands)
E0010212,E0032268,Head가 Tail에게 지시함. (Commands)
E0010212,E0050662,Head가 Tail에게 지시함. (Commands)
E0010212,E0055191,Head가 Tail에게 지시함. (Commands)
E0009117,E0050662,Head가 Tail을 고발함. (Accuses)
E0009117,E0045991,Head가 Tail을 고발함. (Accuses)
E0009117,E0050862,Head가 Tail을 고발함. (Accuses)
E0009117,E0041811,Head가 Tail을 고발함. (Accuses)
E0050662,E0009117,Head가 Tail을 고발함. (Accuses)
E0050662,E0045991,Head가 Tail을 고발함. (Accuses)
E0050662,E0050862,Head가 Tail을 고발함. (Accuses)
E0050662,E0041811,Head가 Tail을 고발함. (Accuses)
E0045991,E0009117,Head가 Tail을 고발함. (Accuses)
E0045991,E0050662,Head가 Tail을 고발함. (Accuses)
E0045991,E0050862,Head가 Tail을 고발함. (Accuses)
E0045991,E0041811,Head가 Tail을 고발함. (Accuses)
E0050862,E0009117,Head가 Tail을 고발함. (Accuses)
E0050862,E0050662,Head가 Tail을 고발함. (Accuses)
E0050862,E0045991,Head가 Tail을 고발함. (Accuses)
E0050862,E0041811,Head가 Tail을 고발함. (Accuses)
E0041811,E0009117,Head가 Tail을 고발함. (Accuses)
E0041811,E0050662,Head가 Tail을 고발함. (Accuses)
E0041811,E0045991,Head가 Tail을 고발함. (Accuses)
E0041811,E0050862,Head가 Tail을 고발함. (Accuses)
E0029397,E0043926,Head가 Tail에게 지시함. (Commands)
E0043926,E0029397,Head가 Tail에게 지시함. (Commands)
E0043926,E0009173,Head가 Tail에게 지시함. (Commands)
E0043926,E0040680,Head가 Tail을 고발함. (Accuses)
E0009173,E0043926,Head가 Tail에게 지시함. (Commands)
E0040680,E0043926,Head가 Tail을 고발함. (Accuses)
E0040680,E0009173,Head가 Tail을 고발함. (Accuses)
E0050573,E0065302,Head가 Tail에게 지시함. (Commands)
E0050573,E0040680,Head가 Tail에게 지시함. (Commands)
E0050573,E0032154,Head가 Tail에게 지시함. (Commands)
E0050573,E0007135,Head가 Tail에게 지시함. (Commands)
E0065302,E0032154,Head가 Tail에게 지시함. (Commands)
E0065302,E0007135,Head가 Tail을 고발함. (Accuses)
E0040680,E0065302,Head가 Tail에게 지시함. (Commands)
E0040680,E0032154,Head가 Tail에게 지시함. (Commands)
E0032154,E0050573,Head가 Tail에게 지시함. (Commands)
E0032154,E0065302,Head가 Tail에게 지시함. (Commands)
E0032154,E0040680,Head가 Tail에게 지시함. (Commands)
E0032154,E0007135,Head가 Tail에게 지시함. (Commands)
E0007135,E0050573,Head가 Tail에게 지시함. (Commands)
E0007135,E0065302,Head가 Tail을 믿음. (Trusts)
E0007135,E0065302,Head가 Tail에게 지시함. (Commands)
E0007135,E0040680,Head가 Tail을 고발함. (Accuses)
E0007135,E0032154,Head가 Tail에게 지시함. (Commands)
E0032901,E0046364,Head가 Tail에게 보고함 (Reports to)
E0032901,E0050571,Head가 Tail의 가족임. (Family)
E0046364,E0032901,Head가 Tail에게 보고함 (Reports to)
E0046364,E0050571,Head가 Tail의 가족임. (Family)
E0046364,E0050571,Head가 Tail에게 보고함 (Reports to)
E0050571,E0046364,Head가 Tail에게 보고함 (Reports to)
E0010138,E0034572,Head가 Tail을 고발함. (Accuses)
E0010138,E0035674,Head가 Tail을 고발함. (Accuses)
E0010138,E0074124,Head가 Tail을 고발함. (Accuses)
E0045607,E0010138,Head가 Tail을 고발함. (Accuses)
E0045607,E0034572,Head가 Tail을 고발함. (Accuses)
E0045607,E0035674,Head가 Tail을 고발함. (Accuses)
E0045607,E0074124,Head가 Tail을 고발함. (Accuses)
E0034572,E0010138,Head가 Tail을 비난함. (Blames)
E0034572,E0010138,Head가 Tail에게 지시함. (Commands)
E0034572,E0045607,Head가 Tail을 비난함. (Blames)
E0034572,E0035674,Head가 Tail에게 지시함. (Commands)
E0034572,E0074124,Head가 Tail을 비난함. (Blames)
E0035674,E0010138,Head가 Tail에게 지시함. (Commands)
E0035674,E0010138,Head가 Tail을 고발함. (Accuses)
E0035674,E0045607,Head가 Tail에게 지시함. (Commands)
E0035674,E0034572,Head가 Tail에게 지시함. (Commands)
E0035674,E0074124,Head가 Tail을 고발함. (Accuses)
E0074124,E0010138,Head가 Tail을 고발함. (Accuses)
E0074124,E0035674,Head가 Tail을 고발함. (Accuses)
E0044553,E0041800,Tail이 Head를 죽임. (Killed by)
E0044553,E0049907,Head가 Tail을 고발함. (Accuses)
E0044553,E0065302,Tail이 Head를 죽임. (Killed by)
E0044553,E0010212,Tail이 Head를 죽임. (Killed by)
E0044553,E0064263,Tail이 Head를 죽임. (Killed by)
E0025107,E0049907,Head가 Tail을 고발함. (Accuses)
E0025107,E0010212,Tail이 Head를 죽임. (Killed by)
E0025107,E0064263,Head가 Tail을 고발함. (Accuses)
E0025107,E0007942,Tail이 Head를 죽임. (Killed by)
E0025107,E0001738,Tail이 Head를 죽임. (Killed by)
E0041800,E0044553,Tail이 Head를 죽임. (Killed by)
E0041800,E0049907,Head가 Tail을 고발함. (Accuses)
E0041800,E0065302,Tail이 Head를 죽임. (Killed by)
E0041800,E0010212,Tail이 Head를 죽임. (Killed by)
E0041800,E0033262,Tail이 Head를 죽임. (Killed by)
E0041800,E0007942,Tail이 Head를 죽임. (Killed by)
E0041800,E0001738,Tail이 Head를 죽임. (Killed by)
E0049907,E0044553,Head가 Tail을 고발함. (Accuses)
E0049907,E0025107,Head가 Tail을 고발함. (Accuses)
E0049907,E0065302,Head가 Tail을 고발함. (Accuses)
E0049907,E0010212,Head가 Tail을 고발함. (Accuses)
E0049907,E0033262,Head가 Tail을 고발함. (Accuses)
E0049907,E0007942,Head가 Tail을 고발함. (Accuses)
E0049907,E0001738,Head가 Tail을 고발함. (Accuses)
E0065302,E0044553,Tail이 Head를 죽임. (Killed by)
E0065302,E0041800,Tail이 Head를 죽임. (Killed by)
E0065302,E0049907,Head가 Tail을 고발함. (Accuses)
E0065302,E0010212,Tail이 Head를 죽임. (Killed by)
E0065302,E0064263,Tail이 Head를 죽임. (Killed by)
E0065302,E0007942,Tail이 Head를 죽임. (Killed by)
E0065302,E0001738,Tail이 Head를 죽임. (Killed by)
E0010212,E0044553,Tail이 Head를 죽임. (Killed by)
E0010212,E0041800,Tail이 Head를 죽임. (Killed by)
E0010212,E0049907,Head가 Tail을 고발함. (Accuses)
E0010212,E0065302,Tail이 Head를 죽임. (Killed by)
E0010212,E0064263,Tail이 Head를 죽임. (Killed by)
E0010212,E0033262,Tail이 Head를 죽임. (Killed by)
E0010212,E0007942,Tail이 Head를 죽임. (Killed by)
E0064263,E0044553,Tail이 Head를 죽임. (Killed by)
E0064263,E0049907,Head가 Tail을 고발함. (Accuses)
E0064263,E0065302,Tail이 Head를 죽임. (Killed by)
E0064263,E0010212,Tail이 Head를 죽임. (Killed by)
E0064263,E0033262,Tail이 Head를 죽임. (Killed by)
E0064263,E0007942,Tail이 Head를 죽임. (Killed by)
E0064263,E0001738,Tail이 Head를 죽임. (Killed by)
E0033262,E0025107,Head가 Tail에게 도움을 요청함. (Asks for help)
E0033262,E0049907,Head가 Tail을 고발함. (Accuses)
E0033262,E0065302,Tail이 Head를 죽임. (Killed by)
E0033262,E0010212,Tail이 Head를 죽임. (Killed by)
E0033262,E0007942,Tail이 Head를 죽임. (Killed by)
E0033262,E0001738,Tail이 Head를 죽임. (Killed by)
E0007942,E0041800,Tail이 Head를 죽임. (Killed by)
E0007942,E0049907,Head가 Tail을 고발함. (Accuses)
E0007942,E0065302,Tail이 Head를 죽임. (Killed by)
E0007942,E0010212,Tail이 Head를 죽임. (Killed by)
E0007942,E0064263,Tail이 Head를 죽임. (Killed by)
E0007942,E0033262,Tail이 Head를 죽임. (Killed by)
E0007942,E0001738,Tail이 Head를 죽임. (Killed by)
E0001738,E0044553,Tail이 Head를 죽임. (Killed by)
E0001738,E0041800,Tail이 Head를 죽임. (Killed by)
E0001738,E0049907,Head가 Tail을 고발함. (Accuses)
E0001738,E0065302,Tail이 Head를 죽임. (Killed by)
E0001738,E0064263,Tail이 Head를 죽임. (Killed by)
E0001738,E0033262,Tail이 Head를 죽임. (Killed by)
E0045546,E0051045,Head가 Tail에게 지시함. (Commands)
E0045546,E0064256,Head가 Tail을 고발함. (Accuses)
E0051045,E0045546,Head가 Tail에게 지시함. (Commands)
E0051045,E0064256,Head가 Tail에게 지시함. (Commands)
E0064256,E0045546,Head가 Tail을 고발함. (Accuses)
E0050662,E0050684,Head가 Tail에게 지시함. (Commands)
E0050662,E0063152,Head가 Tail에게 지시함. (Commands)
E0050684,E0050662,Head가 Tail에게 지시함. (Commands)
E0050684,E0063152,Head가 Tail에게 지시함. (Commands)
E0063152,E0050662,Head가 Tail에게 지시함. (Commands)
E0063152,E0050684,Head가 Tail에게 지시함. (Commands)
E0019378,E0044553,Head가 Tail을 믿음. (Trusts)
E0049907,E0050705,Head가 Tail을 고발함. (Accuses)
E0020858,E0050705,Head가 Tail을 고발함. (Accuses)
E0050705,E0020858,Head가 Tail을 고발함. (Accuses)
E0046098,E0050705,Head가 Tail을 고발함. (Accuses)
E0050662,E0041484,Head가 Tail을 고발함. (Accuses)
E0050662,E0033262,Head가 Tail을 고발함. (Accuses)
E0041484,E0050662,Head가 Tail을 고발함. (Accuses)
E0041484,E0033262,Head가 Tail을 고발함. (Accuses)
E0041484,E0006844,Head가 Tail을 고발함. (Accuses)
E0033262,E0050662,Head가 Tail을 고발함. (Accuses)
E0033262,E0041484,Head가 Tail을 고발함. (Accuses)
E0033262,E0006844,Head가 Tail을 고발함. (Accuses)
E0006844,E0050662,Head가 Tail을 고발함. (Accuses)
E0006844,E0041484,Head가 Tail을 고발함. (Accuses)
E0006844,E0033262,Head가 Tail을 고발함. (Accuses)
E0028912,E0038616,Head가 Tail을 고발함. (Accuses)
E0028912,E0009124,Head가 Tail을 무시함. (Ignores)
E0028912,E0062098,Head가 Tail을 고발함. (Accuses)
E0038616,E0009124,Head가 Tail을 고발함. (Accuses)
E0038616,E0062098,Head가 Tail을 무시함. (Ignores)
E0009124,E0028912,Head가 Tail을 고발함. (Accuses)
E0062098,E0028912,Head가 Tail을 고발함. (Accuses)
E0062098,E0038616,Head가 Tail을 고발함. (Accuses)
E0062098,E0009124,Head가 Tail을 고발함. (Accuses)
E0042183,E0042193,Head가 Tail을 고발함. (Accuses)
E0042183,E0050246,Head가 Tail에게 지시함. (Commands)
E0042183,E0050246,Head가 Tail을 고발함. (Accuses)
E0042183,E0013903,Head가 Tail에게 지시함. (Commands)
E0042193,E0042183,Head가 Tail을 고발함. (Accuses)
E0042193,E0050246,Head가 Tail을 비난함. (Blames)
E0042193,E0050246,Head가 Tail을 고발함. (Accuses)
E0042193,E0013903,Head가 Tail을 고발함. (Accuses)
E0050246,E0042183,Head가 Tail을 고발함. (Accuses)
E0050246,E0042193,Head가 Tail을 고발함. (Accuses)
E0050246,E0013903,Head가 Tail을 고발함. (Accuses)
E0013903,E0042183,Head가 Tail에게 지시함. (Commands)
E0013903,E0042193,Head가 Tail을 고발함. (Accuses)
E0042183,E0025107,Head가 Tail에게 지시함. (Commands)
E0042183,E0002272,Head가 Tail에게 지시함. (Commands)
E0042183,E0045644,Head가 Tail에게 지시함. (Commands)
E0025107,E0042183,Head가 Tail에게 지시함. (Commands)
E0025107,E0002272,Head가 Tail에게 지시함. (Commands)
E0025107,E0045644,Head가 Tail에게 지시함. (Commands)
E0002272,E0042183,Head가 Tail에게 지시함. (Commands)
E0002272,E0025107,Head가 Tail에게 지시함. (Commands)
E0002272,E0045644,Head가 Tail에게 지시함. (Commands)
E0045644,E0042183,Head가 Tail에게 지시함. (Commands)
E0045644,E0025107,Head가 Tail에게 지시함. (Commands)
E0045644,E0002272,Head가 Tail에게 지시함. (Commands)
E0050662,E0029162,Head가 Tail을 고발함. (Accuses)
E0050662,E0004248,Head가 Tail을 고발함. (Accuses)
E0050662,E0003050,Head가 Tail을 고발함. (Accuses)
E0050662,E0057820,Head가 Tail을 고발함. (Accuses)
E0029162,E0057820,Head가 Tail을 무시함. (Ignores)
E0004248,E0050662,Head가 Tail을 비난함. (Blames)
E0004248,E0029162,Head가 Tail을 비난함. (Blames)
E0004248,E0057820,Head가 Tail을 비난함. (Blames)
E0057820,E0029162,Head가 Tail을 무시함. (Ignores)
